Serial Episode, Thumbnail Link, Video Link, Genre
2019.10.03-Pandian Stores - 03-10-2019 Vijay TV,https://s1.dmcdn.net/v/RSRMp1TsJ-CwaN0Lu,plugin://plugin.video.dailymotion_com/?url=k6KjGJDxZXTw6Lv9WFR&mode=playVideo,Pandian Stores
2019.10.04-Pandian Stores - 04-10-2019 Vijay TV,https://s2.dmcdn.net/v/RSZoE1TsJ-92tTGcY,plugin://plugin.video.dailymotion_com/?url=k6YzwcOt8fwgJXva5EG&mode=playVideo,Pandian Stores
2019.10.07-Pandian Stores - 07-10-2019 Vijay TV,https://s2.dmcdn.net/v/RTi9v1TsEuyHLyB5p,plugin://plugin.video.dailymotion_com/?url=k7pO1oshT0xbpZvbkLL&mode=playVideo,Pandian Stores
2019.10.08-Pandian Stores - 08-10-2019 Vijay TV,https://s2.dmcdn.net/v/RTvsC1TsFECEUzdWT,plugin://plugin.video.dailymotion_com/?url=k3X4xlJhLEnc2tvbzmk&mode=playVideo,Pandian Stores
2019.10.09-Pandian Stores - 09-10-2019 Vijay TV,https://s2.dmcdn.net/v/RUFms1TsGOBejW331,plugin://plugin.video.dailymotion_com/?url=k3mHKBGxlzsCDjvbWIe&mode=playVideo,Pandian Stores
2019.10.10-Pandian Stores - 10-10-2019 Vijay TV,https://s2.dmcdn.net/v/RUb8s1TsGgpsHAEcA,plugin://plugin.video.dailymotion_com/?url=k53hubu2f09Axzvcjum&mode=playVideo,Pandian Stores
2019.10.14-Pandian Stores - 14-10-2019 Vijay TV,https://s1.dmcdn.net/v/RVzor1TsDec2GJEv0,plugin://plugin.video.dailymotion_com/?url=k2isEk3fPtMKCCvdPXn&mode=playVideo,Pandian Stores
2019.10.15-Pandian Stores - 15-10-2019 Vijay TV,https://s1.dmcdn.net/v/RW8Q_1TsG_RZPWyVD,plugin://plugin.video.dailymotion_com/?url=k1L9s7p3XHccydve1ht&mode=playVideo,Pandian Stores
2019.10.16-Pandian Stores - 16-10-2019 Vijay TV,https://s2.dmcdn.net/v/RWbFW1TsJzh5iq6Cy,plugin://plugin.video.dailymotion_com/?url=k4wBrZh5Be8OdsvevZu&mode=playVideo,Pandian Stores
2019.10.17-Pandian Stores - 17-10-2019 Vijay TV,https://s2.dmcdn.net/v/RWou81TsJHwjA_Czg,plugin://plugin.video.dailymotion_com/?url=k1XAZmZP5dl6RtveKwg&mode=playVideo,Pandian Stores
2019.10.18-Pandian Stores - 18-10-2019 Vijay TV,https://s2.dmcdn.net/v/RX5zx1TsFJkAb_Tm7,plugin://plugin.video.dailymotion_com/?url=k4FL70zOhJTGzrvf4Rt&mode=playVideo,Pandian Stores
2019.10.21-Pandian Stores - 21-10-2019 Vijay TV,https://s1.dmcdn.net/v/RXYvz1TsJzYAxKIQH,plugin://plugin.video.dailymotion_com/?url=kmwpfn0rEZKUpYvfzHf&mode=playVideo,Pandian Stores
2019.10.22-Pandian Stores - 22-10-2019 Vijay TV,https://s2.dmcdn.net/v/RXlfJ1TsFAEV6WTt_,plugin://plugin.video.dailymotion_com/?url=k3ZO2qECGj3XogvfNgT&mode=playVideo,Pandian Stores
2019.10.23-Pandian Stores - 23-10-2019 Vijay TV,https://s2.dmcdn.net/v/RXxPZ1TsJzTDhBsD2,plugin://plugin.video.dailymotion_com/?url=k5IkeLwYwtLxravfZNp&mode=playVideo,Pandian Stores
2019.10.24-Pandian Stores - 24-10-2019 Vijay TV,https://s2.dmcdn.net/v/RX-2Y1TsIsT8ePmWr,plugin://plugin.video.dailymotion_com/?url=k2uu7971gzTAvgvg2BQ&mode=playVideo,Pandian Stores
2019.10.25-Pandian Stores - 25-10-2019 Vijay TV,https://s2.dmcdn.net/v/RYEov1TsE5hWiK1wT,plugin://plugin.video.dailymotion_com/?url=kDe8bJOTNmCzVMvgksN&mode=playVideo,Pandian Stores
2019.10.28-Pandian Stores - 28-10-2019 Vijay TV,https://s1.dmcdn.net/v/RZ8e21TsJzLNfhGER,plugin://plugin.video.dailymotion_com/?url=k3oqnV02vU3Qupvhk5k&mode=playVideo,Pandian Stores
2019.10.29-Pandian Stores - 29-10-2019 Vijay TV,https://s2.dmcdn.net/v/RZDw51Ts67br3ZaDS,plugin://plugin.video.dailymotion_com/?url=k4SjvyHvFKbxf3vhpIh&mode=playVideo,Pandian Stores
2019.11.01-Pandian Stores - 01-11-2019 Vijay TV,https://s1.dmcdn.net/v/Rakey1TsHZ4CRkprW,plugin://plugin.video.dailymotion_com/?url=k2OEx8Zzq4wgsxvj4MQ&mode=playVideo,Pandian Stores
2019.11.04-Pandian Stores - 04-11-2019 Vijay TV,https://s2.dmcdn.net/v/RboVk1TsCMthwvSuF,plugin://plugin.video.dailymotion_com/?url=kwJZ5y7UBqjUtNvkf5I&mode=playVideo,Pandian Stores
2019.11.05-Pandian Stores - 05-11-2019 Vijay TV,https://s2.dmcdn.net/v/RbzSi1TsF-syr9eXy,plugin://plugin.video.dailymotion_com/?url=k57xgjfdlyL4VNvkqLi&mode=playVideo,Pandian Stores
2019.11.06-Pandian Stores - 06-11-2019 Vijay TV,https://s1.dmcdn.net/v/RcFRE1TsHrXrrPBm8,plugin://plugin.video.dailymotion_com/?url=k7w2XKbRWswJyavkJUW&mode=playVideo,Pandian Stores
2019.11.07-Pandian Stores - 07-11-2019 Vijay TV,https://s2.dmcdn.net/v/Rceuy1TsIB2yHwcY9,plugin://plugin.video.dailymotion_com/?url=k5ssHoBPEjQfTpvlb3e&mode=playVideo,Pandian Stores
2019.11.08-Pandian Stores - 08-11-2019 Vijay TV,https://s2.dmcdn.net/v/Rd1j41TsIWIo2TYGt,plugin://plugin.video.dailymotion_com/?url=k5AW663Cg8fjhRvlBuA&mode=playVideo,Pandian Stores
2019.11.11-Pandian Stores - 11-11-2019 Vijay TV,https://s1.dmcdn.net/v/Rdg2E1TsJRhJnyyk6,plugin://plugin.video.dailymotion_com/?url=k4MMt2JLY1Du3Lvmit0&mode=playVideo,Pandian Stores
2019.11.12-Pandian Stores - 12-11-2019 Vijay TV,https://s2.dmcdn.net/v/RdvyY1TsJywhKvkRF,plugin://plugin.video.dailymotion_com/?url=k8KrnMRABLR73qvmzqa&mode=playVideo,Pandian Stores
2019.11.13-Pandian Stores - 13-11-2019 Vijay TV,https://s1.dmcdn.net/v/ReCP-1TsJyrogshpx,plugin://plugin.video.dailymotion_com/?url=kWjSAB7X7gwadVvmT5I&mode=playVideo,Pandian Stores
2019.11.14-Pandian Stores - 14-11-2019 Vijay TV,https://s1.dmcdn.net/v/ReVkr1TsJypRSL1N_,plugin://plugin.video.dailymotion_com/?url=k4I9rcRRwxB4txvndGt&mode=playVideo,Pandian Stores
2019.11.15-Pandian Stores - 15-11-2019 Vijay TV,https://s2.dmcdn.net/v/RenzL1TsEmrmkHG0g,plugin://plugin.video.dailymotion_com/?url=k4TH6ImiAigJSRvnx6B&mode=playVideo,Pandian Stores
2019.11.18-Pandian Stores - 18-11-2019 Vijay TV,https://s2.dmcdn.net/v/RfTLP1Ts2bC6G7eSj,plugin://plugin.video.dailymotion_com/?url=k2XCMKuRG4EP9Wvohkd&mode=playVideo,Pandian Stores
2019.11.19-Pandian Stores - 19-11-2019 Vijay TV,https://s2.dmcdn.net/v/RfkXK1TsETv9ql8SP,plugin://plugin.video.dailymotion_com/?url=k5e5pZRKTZbQSQvozDC&mode=playVideo,Pandian Stores
2019.11.20-Pandian Stores - 20-11-2019 Vijay TV,https://s2.dmcdn.net/v/Rg2EF1TrZeHdkCzPV,plugin://plugin.video.dailymotion_com/?url=k5pk9FvnuYJtnvvoUDd&mode=playVideo,Pandian Stores
2019.11.21-Pandian Stores - 21-11-2019 Vijay TV,https://s2.dmcdn.net/v/RgMWF1TruTiPF9TTz,plugin://plugin.video.dailymotion_com/?url=k4qVjM5iGDPrYLvpgf5&mode=playVideo,Pandian Stores
2019.11.22-Pandian Stores - 22-11-2019 Vijay TV,https://s1.dmcdn.net/v/RgOJH1TsEG_nvLyhc,plugin://plugin.video.dailymotion_com/?url=k5zabdsxoNR09Evpi9P&mode=playVideo,Pandian Stores
